#In physics, you don't have to go around making trouble for yourself. Nature does it for you.  (Frank Wilczek)
#HDR N	3
#HDR G	1.000000
#HDR m	1.000000 1.000000 1.000000 
#format: time,  coords (X,Y,Z),  velocities (X,Y,Z),  accelerations (X,Y,Z)
18.000000 -2.512108 0.590040 0.000000 2.671770 0.231217 0.000000 -0.159662 -0.821257 0.000000 -1.412866 0.512645 0.000000 1.189226 0.163742 0.000000 0.223640 -0.676387 0.000000 -0.150891 0.070916 0.000000 0.139672 0.035627 0.000000 0.011219 -0.106543 0.000000 
19.000000 -2.654116 0.641644 0.000000 2.791371 0.247767 0.000000 -0.137255 -0.889411 0.000000 -1.426975 0.519293 0.000000 1.202594 0.167237 0.000000 0.224381 -0.686529 0.000000 -0.131901 0.062304 0.000000 0.127907 0.034253 0.000000 0.003994 -0.096557 0.000000 
20.000000 -2.797446 0.693872 0.000000 2.912252 0.264660 0.000000 -0.114806 -0.958532 0.000000 -1.439355 0.525153 0.000000 1.214850 0.170592 0.000000 0.224506 -0.695746 0.000000 -0.116186 0.055118 0.000000 0.117398 0.032862 0.000000 -0.001212 -0.087979 0.000000 
21.000000 -2.941939 0.746653 0.000000 3.034308 0.281881 0.000000 -0.092369 -1.028534 0.000000 -1.450298 0.530354 0.000000 1.226110 0.173809 0.000000 0.224188 -0.704163 0.000000 -0.103051 0.049070 0.000000 0.107992 0.031473 0.000000 -0.004941 -0.080543 0.000000 
22.000000 -3.087465 0.799925 0.000000 3.157444 0.299417 0.000000 -0.069979 -1.099342 0.000000 -1.460034 0.534998 0.000000 1.236480 0.176888 0.000000 0.223554 -0.711885 0.000000 -0.091970 0.043938 0.000000 0.099554 0.030104 0.000000 -0.007584 -0.074042 0.000000 
23.000000 -3.233912 0.853636 0.000000 3.281577 0.317254 0.000000 -0.047665 -1.170890 0.000000 -1.468747 0.539166 0.000000 1.246050 0.179831 0.000000 0.222698 -0.718997 0.000000 -0.082545 0.039552 0.000000 0.091969 0.028767 0.000000 -0.009424 -0.068319 0.000000 
24.000000 -3.381185 0.907744 0.000000 3.406630 0.335379 0.000000 -0.025445 -1.243123 0.000000 -1.476588 0.542928 0.000000 1.254899 0.182642 0.000000 0.221689 -0.725571 0.000000 -0.074467 0.035777 0.000000 0.085137 0.027469 0.000000 -0.010670 -0.063246 0.000000 
25.000000 -3.529205 0.962210 0.000000 3.532535 0.353778 0.000000 -0.003331 -1.315989 0.000000 -1.483678 0.546339 0.000000 1.263099 0.185326 0.000000 0.220578 -0.731665 0.000000 -0.067495 0.032506 0.000000 0.078969 0.026218 0.000000 -0.011474 -0.058724 0.000000 
26.000000 -3.677899 1.017002 0.000000 3.659231 0.372440 0.000000 0.018669 -1.389442 0.000000 -1.490117 0.549443 0.000000 1.270713 0.187888 0.000000 0.219405 -0.737331 0.000000 -0.061439 0.029655 0.000000 0.073390 0.025018 0.000000 -0.011951 -0.054673 0.000000 
27.000000 -3.827209 1.072090 0.000000 3.786660 0.391352 0.000000 0.040549 -1.463442 0.000000 -1.495991 0.552281 0.000000 1.277795 0.190332 0.000000 0.218196 -0.742613 0.000000 -0.056146 0.027157 0.000000 0.068332 0.023869 0.000000 -0.012186 -0.051026 0.000000 
28.000000 -3.977081 1.127450 0.000000 3.914773 0.410502 0.000000 0.062308 -1.537953 0.000000 -1.501368 0.554885 0.000000 1.284394 0.192663 0.000000 0.216974 -0.747548 0.000000 -0.051497 0.024956 0.000000 0.063738 0.022775 0.000000 -0.012241 -0.047731 0.000000 
29.000000 -4.127468 1.183060 0.000000 4.043524 0.429881 0.000000 0.083944 -1.612941 0.000000 -1.506308 0.557281 0.000000 1.290556 0.194888 0.000000 0.215752 -0.752169 0.000000 -0.047391 0.023008 0.000000 0.059556 0.021733 0.000000 -0.012165 -0.044741 0.000000 
30.000000 -4.278330 1.238900 0.000000 4.172871 0.449477 0.000000 0.105458 -1.688377 0.000000 -1.510862 0.559494 0.000000 1.296318 0.197012 0.000000 0.214544 -0.756505 0.000000 -0.043749 0.021276 0.000000 0.055743 0.020744 0.000000 -0.011994 -0.042020 0.000000 
31.000000 -4.429629 1.294954 0.000000 4.302776 0.469280 0.000000 0.126853 -1.764234 0.000000 -1.515071 0.561542 0.000000 1.301715 0.199039 0.000000 0.213356 -0.760581 0.000000 -0.040504 0.019730 0.000000 0.052259 0.019806 0.000000 -0.011755 -0.039536 0.000000 
32.000000 -4.581334 1.351204 0.000000 4.433203 0.489281 0.000000 0.148130 -1.840486 0.000000 -1.518974 0.563445 0.000000 1.306780 0.200975 0.000000 0.212194 -0.764420 0.000000 -0.037601 0.018344 0.000000 0.049069 0.018918 0.000000 -0.011468 -0.037261 0.000000 
33.000000 -4.733415 1.407638 0.000000 4.564122 0.509472 0.000000 0.169293 -1.917110 0.000000 -1.522601 0.565216 0.000000 1.311538 0.202824 0.000000 0.211063 -0.768040 0.000000 -0.034994 0.017097 0.000000 0.046143 0.018077 0.000000 -0.011149 -0.035173 0.000000 
34.000000 -4.885846 1.464243 0.000000 4.695502 0.529844 0.000000 0.190344 -1.994087 0.000000 -1.525981 0.566868 0.000000 1.316016 0.204591 0.000000 0.209965 -0.771460 0.000000 -0.032645 0.015971 0.000000 0.043455 0.017281 0.000000 -0.010811 -0.033252 0.000000 
35.000000 -5.038604 1.521008 0.000000 4.827316 0.550388 0.000000 0.211287 -2.071396 0.000000 -1.529138 0.568414 0.000000 1.320236 0.206282 0.000000 0.208902 -0.774695 0.000000 -0.030520 0.014952 0.000000 0.040981 0.016528 0.000000 -0.010461 -0.031480 0.000000 
36.000000 -5.191667 1.577923 0.000000 4.959541 0.571097 0.000000 0.232126 -2.149020 0.000000 -1.532092 0.569862 0.000000 1.324219 0.207899 0.000000 0.207873 -0.777760 0.000000 -0.028594 0.014025 0.000000 0.038700 0.015817 0.000000 -0.010106 -0.029842 0.000000 
37.000000 -5.345016 1.634978 0.000000 5.092153 0.591965 0.000000 0.252863 -2.226943 0.000000 -1.534862 0.571221 0.000000 1.327982 0.209446 0.000000 0.206880 -0.780668 0.000000 -0.026841 0.013182 0.000000 0.036594 0.015144 0.000000 -0.009753 -0.028326 0.000000 
38.000000 -5.498634 1.692164 0.000000 5.225131 0.612985 0.000000 0.273503 -2.305149 0.000000 -1.537465 0.572500 0.000000 1.331543 0.210929 0.000000 0.205923 -0.783429 0.000000 -0.025242 0.012411 0.000000 0.034645 0.014508 0.000000 -0.009403 -0.026919 0.000000 
39.000000 -5.652504 1.749475 0.000000 5.358455 0.634149 0.000000 0.294049 -2.383624 0.000000 -1.539915 0.573706 0.000000 1.334916 0.212349 0.000000 0.204999 -0.786055 0.000000 -0.023780 0.011705 0.000000 0.032840 0.013906 0.000000 -0.009060 -0.025611 0.000000 
