#In physics, you don't have to go around making trouble for yourself. Nature does it for you.  (Frank Wilczek)
#HDR N	3
#HDR G	1.000000
#HDR m	1.000000 1.000000 1.000000 
#format:  kinetic energy,  potential energy,  total energy
     1.462686460     -0.097333359      1.365353101
     1.462944414     -0.096625536      1.366318878
     1.463198668     -0.095927801      1.367270866
     1.463449298     -0.095239942      1.368209356
     1.463696382     -0.094561751      1.369134631
     1.463939994     -0.093893029      1.370046965
     1.464180206     -0.093233581      1.370946625
     1.464417089     -0.092583217      1.371833873
     1.464650712     -0.091941751      1.372708960
     1.464881140     -0.091309005      1.373572134
     1.465108438     -0.090684804      1.374423634
     1.465332670     -0.090068976      1.375263694
     1.465553897     -0.089461356      1.376092540
     1.465772178     -0.088861783      1.376910395
     1.465987573     -0.088270099      1.377717473
     1.466200137     -0.087686151      1.378513985
     1.466409925     -0.087109789      1.379300136
     1.466616992     -0.086540868      1.380076124
     1.466821390     -0.085979246      1.380842144
     1.467023170     -0.085424784      1.381598386
     1.467222382     -0.084877348      1.382345034
     1.467419073     -0.084336805      1.383082269
     1.467613293     -0.083803028      1.383810265
     1.467805086     -0.083275891      1.384529195
     1.467994498     -0.082755272      1.385239225
     1.468181572     -0.082241053      1.385940519
     1.468366352     -0.081733116      1.386633236
     1.468548878     -0.081231348      1.387317531
     1.468729193     -0.080735638      1.387993555
     1.468907336     -0.080245878      1.388661458
     1.469083345     -0.079761963      1.389321382
     1.469257259     -0.079283789      1.389973470
     1.469429115     -0.078811255      1.390617860
     1.469598949     -0.078344264      1.391254685
     1.469766795     -0.077882717      1.391884078
     1.469932690     -0.077426523      1.392506167
     1.470096666     -0.076975589      1.393121077
     1.470258756     -0.076529824      1.393728932
     1.470418993     -0.076089142      1.394329851
     1.470577408     -0.075653457      1.394923951
     1.470734032     -0.075222684      1.395511348
     1.470888895     -0.074796741      1.396092154
     1.471042027     -0.074375549      1.396666477
     1.471193455     -0.073959029      1.397234426
     1.471343209     -0.073547104      1.397796105
     1.471491316     -0.073139699      1.398351617
     1.471637803     -0.072736740      1.398901063
     1.471782696     -0.072338156      1.399444540
     1.471926021     -0.071943877      1.399982144
     1.472067803     -0.071553832      1.400513970
     1.472208067     -0.071167956      1.401040111
     1.472346837     -0.070786182      1.401560655
     1.472484136     -0.070408445      1.402075692
     1.472619989     -0.070034681      1.402585307
     1.472754417     -0.069664830      1.403089586
     1.472887442     -0.069298831      1.403588612
     1.473019088     -0.068936623      1.404082465
     1.473149374     -0.068578148      1.404571225
     1.473278321     -0.068223351      1.405054971
     1.473405951     -0.067872174      1.405533778
     1.473532283     -0.067524562      1.406007721
     1.473657337     -0.067180463      1.406476874
     1.473781132     -0.066839824      1.406941308
     1.473903687     -0.066502592      1.407401095
     1.474025020     -0.066168718      1.407856302
     1.474145149     -0.065838151      1.408306998
     1.474264093     -0.065510844      1.408753249
     1.474381869     -0.065186748      1.409195121
     1.474498493     -0.064865816      1.409632676
     1.474613982     -0.064548004      1.410065978
     1.474728354     -0.064233265      1.410495088
     1.474841623     -0.063921557      1.410920067
     1.474953807     -0.063612834      1.411340972
     1.475064919     -0.063307056      1.411757863
     1.475174977     -0.063004180      1.412170797
     1.475283993     -0.062704165      1.412579828
     1.475391984     -0.062406972      1.412985012
     1.475498963     -0.062112561      1.413386402
     1.475604945     -0.061820893      1.413784052
     1.475709943     -0.061531930      1.414178013
     1.475813971     -0.061245635      1.414568336
     1.475917042     -0.060961972      1.414955070
     1.476019170     -0.060680905      1.415338266
     1.476120367     -0.060402397      1.415717970
     1.476220646     -0.060126416      1.416094231
     1.476320020     -0.059852925      1.416467094
     1.476418499     -0.059581894      1.416836606
     1.476516098     -0.059313287      1.417202810
     1.476612826     -0.059047074      1.417565752
     1.476708696     -0.058783222      1.417925474
     1.476803720     -0.058521701      1.418282019
     1.476897907     -0.058262479      1.418635428
     1.476991270     -0.058005528      1.418985742
     1.477083818     -0.057750816      1.419333002
     1.477175563     -0.057498316      1.419677248
     1.477266515     -0.057247998      1.420018517
     1.477356684     -0.056999835      1.420356849
     1.477446081     -0.056753799      1.420692281
     1.477534714     -0.056509863      1.421024850
     1.477622594     -0.056268001      1.421354593
     1.477709730     -0.056028186      1.421681544
     1.477796132     -0.055790392      1.422005740
     1.477881808     -0.055554594      1.422327214
     1.477966769     -0.055320767      1.422646002
     1.478051022     -0.055088887      1.422962135
     1.478134577     -0.054858930      1.423275647
     1.478217442     -0.054630871      1.423586571
     1.478299626     -0.054404689      1.423894937
     1.478381137     -0.054180358      1.424200778
     1.478461983     -0.053957858      1.424504124
     1.478542172     -0.053737166      1.424805006
     1.478621713     -0.053518260      1.425103453
     1.478700613     -0.053301119      1.425399494
     1.478778879     -0.053085720      1.425693159
     1.478856520     -0.052872045      1.425984475
     1.478933543     -0.052660072      1.426273471
     1.479009955     -0.052449780      1.426560175
     1.479085763     -0.052241151      1.426844612
     1.479160975     -0.052034164      1.427126811
     1.479235597     -0.051828800      1.427406796
     1.479309636     -0.051625041      1.427684595
     1.479383100     -0.051422868      1.427960232
     1.479455995     -0.051222262      1.428233732
     1.479528326     -0.051023206      1.428505121
     1.479600102     -0.050825681      1.428774422
     1.479671328     -0.050629670      1.429041659
     1.479742011     -0.050435155      1.429306855
     1.479812156     -0.050242121      1.429570035
     1.479881770     -0.050050549      1.429831221
     1.479950858     -0.049860424      1.430090435
     1.480019428     -0.049671729      1.430347699
     1.480087484     -0.049484448      1.430603035
     1.480155032     -0.049298566      1.430856466
     1.480222078     -0.049114067      1.431108011
     1.480288627     -0.048930935      1.431357692
     1.480354685     -0.048749156      1.431605530
     1.480420258     -0.048568714      1.431851544
     1.480485350     -0.048389595      1.432095755
     1.480549968     -0.048211785      1.432338182
     1.480614115     -0.048035270      1.432578845
     1.480677797     -0.047860034      1.432817763
     1.480741020     -0.047686065      1.433054955
     1.480803788     -0.047513349      1.433290438
     1.480866106     -0.047341873      1.433524233
     1.480927978     -0.047171623      1.433756356
     1.480989411     -0.047002585      1.433986825
     1.481050407     -0.046834748      1.434215659
     1.481110972     -0.046668099      1.434442873
     1.481171111     -0.046502625      1.434668486
     1.481230828     -0.046338313      1.434892514
     1.481290126     -0.046175152      1.435114974
     1.481349012     -0.046013130      1.435335882
     1.481407488     -0.045852234      1.435555254
     1.481465560     -0.045692454      1.435773106
     1.481523231     -0.045533777      1.435989454
     1.481580506     -0.045376192      1.436204314
     1.481637388     -0.045219688      1.436417699
     1.481693881     -0.045064255      1.436629627
     1.481749991     -0.044909880      1.436840111
     1.481805719     -0.044756554      1.437049165
     1.481861071     -0.044604265      1.437256806
     1.481916050     -0.044453004      1.437463046
     1.481970660     -0.044302760      1.437667900
     1.482024904     -0.044153522      1.437871382
     1.482078787     -0.044005282      1.438073505
     1.482132311     -0.043858028      1.438274283
     1.482185481     -0.043711751      1.438473730
     1.482238299     -0.043566442      1.438671857
     1.482290770     -0.043422090      1.438868680
     1.482342896     -0.043278687      1.439064209
     1.482394682     -0.043136223      1.439258459
     1.482446129     -0.042994689      1.439451441
     1.482497243     -0.042854076      1.439643167
     1.482548025     -0.042714375      1.439833651
     1.482598480     -0.042575577      1.440022903
     1.482648610     -0.042437674      1.440210936
     1.482698418     -0.042300656      1.440397762
     1.482747908     -0.042164517      1.440583392
     1.482797082     -0.042029246      1.440767837
     1.482845944     -0.041894836      1.440951108
     1.482894497     -0.041761278      1.441133218
     1.482942742     -0.041628566      1.441314177
     1.482990684     -0.041496690      1.441493995
     1.483038325     -0.041365642      1.441672683
     1.483085669     -0.041235416      1.441850253
     1.483132717     -0.041106003      1.442026713
     1.483179472     -0.040977396      1.442202076
     1.483225938     -0.040849587      1.442376351
     1.483272116     -0.040722569      1.442549547
     1.483318010     -0.040596335      1.442721675
     1.483363622     -0.040470877      1.442892745
     1.483408955     -0.040346188      1.443062767
     1.483454011     -0.040222262      1.443231749
     1.483498793     -0.040099091      1.443399703
     1.483543304     -0.039976668      1.443566635
     1.483587545     -0.039854988      1.443732557
     1.483631519     -0.039734042      1.443897477
     1.483675229     -0.039613824      1.444061405
     1.483718677     -0.039494329      1.444224348
     1.483761865     -0.039375548      1.444386317
     1.483804796     -0.039257477      1.444547319
     1.483847471     -0.039140108      1.444707363
     1.483889894     -0.039023436      1.444866458
     1.483932067     -0.038907454      1.445024612
     1.483973990     -0.038792157      1.445181834
     1.484015668     -0.038677537      1.445338131
     1.484057102     -0.038563590      1.445493512
     1.484098294     -0.038450309      1.445647985
     1.484139246     -0.038337689      1.445801557
     1.484179960     -0.038225723      1.445954237
     1.484220439     -0.038114407      1.446106032
     1.484260684     -0.038003734      1.446256950
     1.484300697     -0.037893699      1.446406998
     1.484340481     -0.037784297      1.446556184
     1.484380037     -0.037675521      1.446704516
     1.484419367     -0.037567368      1.446852000
     1.484458474     -0.037459831      1.446998644
     1.484497359     -0.037352904      1.447144455
     1.484536024     -0.037246584      1.447289439
     1.484574470     -0.037140865      1.447433605
     1.484612701     -0.037035742      1.447576959
     1.484650717     -0.036931209      1.447719507
     1.484688520     -0.036827263      1.447861257
     1.484726112     -0.036723897      1.448002215
     1.484763495     -0.036621107      1.448142388
     1.484800671     -0.036518889      1.448281782
     1.484837641     -0.036417237      1.448420404
     1.484874407     -0.036316147      1.448558260
     1.484910971     -0.036215615      1.448695356
     1.484947334     -0.036115635      1.448831699
     1.484983498     -0.036016203      1.448967295
     1.485019465     -0.035917315      1.449102149
     1.485055236     -0.035818966      1.449236269
     1.485090812     -0.035721152      1.449369660
     1.485126196     -0.035623869      1.449502327
     1.485161389     -0.035527112      1.449634277
     1.485196393     -0.035430877      1.449765516
     1.485231208     -0.035335159      1.449896049
     1.485265837     -0.035239955      1.450025882
     1.485300282     -0.035145261      1.450155020
     1.485334542     -0.035051072      1.450283470
     1.485368621     -0.034957385      1.450411236
     1.485402518     -0.034864195      1.450538323
     1.485436237     -0.034771499      1.450664739
     1.485469778     -0.034679292      1.450790486
     1.485503143     -0.034587571      1.450915572
     1.485536332     -0.034496331      1.451040001
     1.485569348     -0.034405570      1.451163778
     1.485602192     -0.034315284      1.451286908
     1.485634865     -0.034225468      1.451409397
     1.485667368     -0.034136119      1.451531249
     1.485699703     -0.034047233      1.451652470
     1.485731871     -0.033958808      1.451773063
     1.485763873     -0.033870838      1.451893035
     1.485795711     -0.033783322      1.452012389
     1.485827386     -0.033696255      1.452131131
     1.485858899     -0.033609633      1.452249266
     1.485890251     -0.033523454      1.452366797
     1.485921444     -0.033437715      1.452483729
     1.485952479     -0.033352410      1.452600068
     1.485983356     -0.033267539      1.452715817
     1.486014078     -0.033183096      1.452830981
     1.486044645     -0.033099080      1.452945565
     1.486075058     -0.033015486      1.453059572
     1.486105320     -0.032932312      1.453173008
     1.486135429     -0.032849554      1.453285876
     1.486165389     -0.032767209      1.453398180
     1.486195200     -0.032685275      1.453509925
     1.486224863     -0.032603748      1.453621116
     1.486254380     -0.032522625      1.453731755
     1.486283750     -0.032441903      1.453841848
     1.486312976     -0.032361579      1.453951397
     1.486342059     -0.032281651      1.454060408
     1.486370999     -0.032202115      1.454168884
     1.486399797     -0.032122968      1.454276829
     1.486428456     -0.032044208      1.454384248
     1.486456974     -0.031965832      1.454491142
     1.486485355     -0.031887837      1.454597518
     1.486513598     -0.031810220      1.454703378
     1.486541704     -0.031732979      1.454808726
     1.486569676     -0.031656110      1.454913565
     1.486597513     -0.031579612      1.455017900
     1.486625216     -0.031503481      1.455121735
     1.486652787     -0.031427715      1.455225072
     1.486680226     -0.031352311      1.455327915
     1.486707535     -0.031277267      1.455430268
     1.486734714     -0.031202580      1.455532134
     1.486761764     -0.031128248      1.455633516
     1.486788687     -0.031054267      1.455734419
     1.486815482     -0.030980636      1.455834846
     1.486842151     -0.030907352      1.455934799
     1.486868696     -0.030834413      1.456034282
     1.486895116     -0.030761816      1.456133299
     1.486921412     -0.030689559      1.456231853
     1.486947586     -0.030617639      1.456329947
     1.486973638     -0.030546055      1.456427584
     1.486999570     -0.030474803      1.456524767
     1.487025381     -0.030403881      1.456621500
     1.487051073     -0.030333288      1.456717785
     1.487076647     -0.030263021      1.456813626
     1.487102103     -0.030193077      1.456909026
     1.487127443     -0.030123455      1.457003988
     1.487152666     -0.030054152      1.457098515
     1.487177775     -0.029985166      1.457192609
     1.487202769     -0.029916495      1.457286274
     1.487227649     -0.029848136      1.457379513
     1.487252417     -0.029780088      1.457472328
     1.487277072     -0.029712349      1.457564723
     1.487301616     -0.029644916      1.457656700
     1.487326050     -0.029577787      1.457748263
     1.487350374     -0.029510961      1.457839413
     1.487374589     -0.029444435      1.457930154
     1.487398695     -0.029378207      1.458020488
     1.487422694     -0.029312276      1.458110418
     1.487446586     -0.029246638      1.458199948
     1.487470372     -0.029181293      1.458289079
     1.487494052     -0.029116239      1.458377813
     1.487517628     -0.029051473      1.458466155
     1.487541099     -0.028986993      1.458554106
     1.487564467     -0.028922798      1.458641669
     1.487587733     -0.028858886      1.458728847
     1.487610896     -0.028795254      1.458815642
     1.487633958     -0.028731902      1.458902056
     1.487656919     -0.028668827      1.458988092
     1.487679780     -0.028606027      1.459073753
     1.487702542     -0.028543501      1.459159041
     1.487725205     -0.028481247      1.459243958
     1.487747770     -0.028419263      1.459328508
     1.487770238     -0.028357547      1.459412691
     1.487792608     -0.028296097      1.459496511
     1.487814882     -0.028234913      1.459579969
     1.487837061     -0.028173992      1.459663069
     1.487859145     -0.028113332      1.459745813
     1.487881134     -0.028052932      1.459828202
     1.487903030     -0.027992790      1.459910240
     1.487924832     -0.027932905      1.459991927
     1.487946542     -0.027873274      1.460073268
     1.487968160     -0.027813897      1.460154263
     1.487989686     -0.027754771      1.460234915
     1.488011122     -0.027695896      1.460315226
     1.488032467     -0.027637269      1.460395198
     1.488053723     -0.027578888      1.460474834
     1.488074889     -0.027520754      1.460554135
     1.488095967     -0.027462862      1.460633104
     1.488116957     -0.027405214      1.460711743
     1.488137859     -0.027347805      1.460790053
     1.488158674     -0.027290637      1.460868038
     1.488179403     -0.027233706      1.460945698
     1.488200046     -0.027177011      1.461023036
     1.488220604     -0.027120551      1.461100054
     1.488241077     -0.027064324      1.461176753
     1.488261466     -0.027008330      1.461253137
     1.488281771     -0.026952565      1.461329206
     1.488301993     -0.026897030      1.461404963
     1.488322132     -0.026841723      1.461480409
     1.488342189     -0.026786642      1.461555547
     1.488362164     -0.026731786      1.461630378
     1.488382058     -0.026677153      1.461704905
     1.488401871     -0.026622742      1.461779128
     1.488421604     -0.026568553      1.461853051
     1.488441257     -0.026514582      1.461926674
     1.488460831     -0.026460830      1.462000000
     1.488480326     -0.026407295      1.462073031
     1.488499742     -0.026353975      1.462145767
     1.488519081     -0.026300870      1.462218211
     1.488538343     -0.026247977      1.462290365
     1.488557527     -0.026195296      1.462362231
     1.488576635     -0.026142826      1.462433809
     1.488595667     -0.026090565      1.462505103
     1.488614624     -0.026038511      1.462576113
     1.488633505     -0.025986665      1.462646841
     1.488652312     -0.025935023      1.462717289
     1.488671045     -0.025883586      1.462787459
     1.488689704     -0.025832352      1.462857351
     1.488708289     -0.025781320      1.462926969
     1.488726802     -0.025730488      1.462996313
     1.488745242     -0.025679856      1.463065385
     1.488763610     -0.025629422      1.463134187
     1.488781906     -0.025579186      1.463202720
     1.488800131     -0.025529145      1.463270986
     1.488818285     -0.025479299      1.463338986
     1.488836369     -0.025429647      1.463406722
     1.488854383     -0.025380187      1.463474196
     1.488872327     -0.025330919      1.463541408
     1.488890202     -0.025281841      1.463608361
     1.488908009     -0.025232953      1.463675056
     1.488925747     -0.025184252      1.463741494
     1.488943417     -0.025135739      1.463807678
     1.488961019     -0.025087412      1.463873607
     1.488978554     -0.025039269      1.463939285
     1.488996022     -0.024991311      1.464004712
     1.489013424     -0.024943535      1.464069889
     1.489030760     -0.024895941      1.464134819
     1.489048030     -0.024848528      1.464199502
     1.489065235     -0.024801295      1.464263940
     1.489082374     -0.024754240      1.464328134
     1.489099450     -0.024707363      1.464392086
     1.489116461     -0.024660663      1.464455798
     1.489133408     -0.024614138      1.464519269
     1.489150291     -0.024567789      1.464582502
     1.489167112     -0.024521613      1.464645499
     1.489183869     -0.024475609      1.464708260
     1.489200564     -0.024429778      1.464770786
     1.489217197     -0.024384117      1.464833080
     1.489233769     -0.024338626      1.464895142
     1.489250279     -0.024293305      1.464956974
     1.489266727     -0.024248151      1.465018577
     1.489283115     -0.024203164      1.465079951
     1.489299443     -0.024158343      1.465141100
     1.489315711     -0.024113688      1.465202023
     1.489331918     -0.024069197      1.465262721
     1.489348067     -0.024024869      1.465323198
     1.489364156     -0.023980704      1.465383452
     1.489380187     -0.023936701  
